27508,293450, 41.37, 0.00, 0.993, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.993, 78.94, 0.498, 69.76, 0.211, 0.00, 0.000
27509,293461, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 86.95, 0.499, 0.00, 0.000, 0.00, 0.000
27510,293472, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 78.94, 0.491, 102.56, 0.303, 0.00, 0.000
27511,293482, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 87.59, 0.444, 78.43, 0.379, 0.00, 0.000
27512,293493, 41.37, 0.00, 0.995, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.995, 101.69, 0.370, 78.43, 0.345, 87.59, 0.342
27513,293504, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 69.76, 0.404, 77.41, 0.349, 87.59, 0.314
27514,293514, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 100.84, 0.462, 89.55, 0.372, 78.43, 0.300
27515,293525, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 77.41, 0.359, 70.17, 0.354, 83.91, 0.312
27516,293536, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 88.23, 0.455, 100.00, 0.361, 77.41, 0.328
27517,293546, 41.37, 0.00, 0.993, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.993, 77.92, 0.496, 87.59, 0.367, 0.00, 0.000
27518,293557, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 88.88, 0.508, 78.43, 0.358, 0.00, 0.000
27519,293568, 41.37, 0.00, 0.991, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.991, 77.41, 0.481, 88.88, 0.393, 98.36, 0.379
27520,293578, 41.37, 0.00, 0.992, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.992, 75.00, 0.442, 88.88, 0.387, 0.00, 0.000
27521,293589, 41.37, 0.00, 0.995, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.995, 97.56, 0.460, 76.92, 0.324, 0.00, 0.000
27522,293600, 41.23, 0.00, 0.995, 0.000, 0.000, 0.000,0,0,0, 41.23, 0.995, 71.42, 0.476, 89.55, 0.343, 0.00, 0.000
27523,293610, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 96.77, 0.528, 76.43, 0.324, 0.00, 0.000
27524,293621, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 75.94, 0.482, 89.55, 0.293, 0.00, 0.000
27525,293632, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 89.55, 0.541, 76.92, 0.377, 72.28, 0.358
27526,293642, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 76.92, 0.524, 90.22, 0.391, 0.00, 0.000
27527,293653, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 89.55, 0.537, 76.92, 0.374, 0.00, 0.000
27528,293664, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 76.92, 0.458, 96.77, 0.416, 90.22, 0.396
27529,293674, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 72.72, 0.491, 89.55, 0.353, 0.00, 0.000
27530,293685, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 96.00, 0.514, 76.92, 0.339, 0.00, 0.000
27531,293696, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 72.72, 0.490, 89.55, 0.368, 0.00, 0.000
27532,293706, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 90.90, 0.526, 76.92, 0.377, 0.00, 0.000
27533,293717, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 76.92, 0.543, 88.88, 0.333, 0.00, 0.000
27534,293728, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 89.55, 0.553, 76.92, 0.397, 0.00, 0.000
27535,293738, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 76.92, 0.540, 89.55, 0.413, 0.00, 0.000
27536,293749, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 89.55, 0.525, 76.43, 0.395, 0.00, 0.000
27537,293760, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 95.23, 0.450, 76.92, 0.431, 0.00, 0.000
27538,293770, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 73.17, 0.513, 89.55, 0.359, 0.00, 0.000
27539,293781, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 95.23, 0.535, 76.92, 0.355, 0.00, 0.000
27540,293792, 41.37, 0.00, 0.995, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.995, 74.07, 0.507, 88.88, 0.393, 0.00, 0.000
27541,293802, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 90.90, 0.552, 76.43, 0.403, 0.00, 0.000
27542,293813, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 76.43, 0.562, 89.55, 0.377, 0.00, 0.000
