seq,ms,raw_freq_hz,tracked_freq_hz,raw_confidence,tracked_confidence,envelope,attack,gate,pitch_valid,onset,input_peak,input_rms,filtered_peak,filtered_rms,c1_freq,c1_score,c2_freq,c2_score,c3_freq,c3_score,c4_freq,c4_score
13756,146762, 38.09, 39.14, 0.848, 0.856, 0.042192, 0.002023,1,1,0, 0.043705, 0.023159, 0.028610, 0.017381, 38.09, 0.848, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
13757,146773, 40.81, 39.84, 0.878, 0.883, 0.040372, 0.004292,1,1,0, 0.050598, 0.030452, 0.044044, 0.026893, 40.81, 0.878, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
13758,146784, 43.01, 41.17, 0.764, 0.759, 0.036579, 0.003007,1,1,0, 0.039629, 0.028099, 0.020290, 0.011149, 43.01, 0.764, 31.83, 0.497, 0.00, 0.000, 0.00, 0.000
13759,146794, 37.73, 39.73, 0.667, 0.657, 0.034075, 0.002107,1,1,0, 0.037742, 0.021895, 0.032702, 0.019193, 37.73, 0.667, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
13760,146805, 37.15, 38.64, 0.852, 0.835, 0.033987, 0.020644,1,1,0, 0.043444, 0.028967, 0.039891, 0.022290, 37.15, 0.852, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
13761,146816, 43.47, 40.67, 0.718, 0.692, 0.033000, 0.014491,1,1,0, 0.041755, 0.022328, 0.040056, 0.019349, 43.47, 0.718, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
13762,146826, 36.47, 38.91, 0.555, 0.540, 0.040544, 0.041199,1,1,0, 0.042104, 0.025561, 0.047649, 0.021260, 36.47, 0.555, 44.28, 0.441, 56.60, 0.100, 230.76, 0.042
13763,146837, 35.60, 37.52, 0.713, 0.690, 0.037783, 0.028871,1,1,0, 0.040919, 0.022738, 0.042443, 0.019793, 35.60, 0.713, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
13764,146848, 41.23, 37.52, 0.358, 0.621, 0.035424, 0.020232,1,1,0, 0.036463, 0.023249, 0.034452, 0.020842, 41.23, 0.358, 30.76, 0.224, 68.18, 0.168, 108.10, 0.007
13765,146858, 40.67, 38.84, 0.625, 0.614, 0.032345, 0.014178,1,1,0, 0.031353, 0.014934, 0.027186, 0.013487, 40.67, 0.625, 74.53, 0.496, 0.00, 0.000, 0.00, 0.000
13766,146869, 40.13, 39.38, 0.666, 0.671, 0.035792, 0.012710,1,1,0, 0.058539, 0.035147, 0.039393, 0.028183, 40.13, 0.666, 71.42, 0.591, 0.00, 0.000, 0.00, 0.000
13767,146880, 38.33, 38.94, 0.797, 0.834, 0.033097, 0.008907,1,1,0, 0.034564, 0.018212, 0.025478, 0.015650, 38.33, 0.797, 74.07, 0.428, 0.00, 0.000, 0.00, 0.000
13768,146890, 41.95, 40.21, 0.743, 0.738, 0.034667, 0.015699,1,1,0, 0.042324, 0.023121, 0.037427, 0.020880, 41.95, 0.743, 75.47, 0.385, 0.00, 0.000, 0.00, 0.000
13769,146901, 41.37, 40.70, 0.830, 0.877, 0.033708, 0.011001,1,1,0, 0.051414, 0.027661, 0.039235, 0.019556, 41.37, 0.830, 81.08, 0.639, 0.00, 0.000, 0.00, 0.000
13770,146912, 76.92, 39.97, 0.500, 0.536, 0.030134, 0.007709,1,1,0, 0.017735, 0.009355, 0.015704, 0.006944, 76.92, 0.500, 38.96, 0.466, 33.42, 0.286, 0.00, 0.000
13771,146922, 35.60, 38.13, 0.732, 0.699, 0.027204, 0.005402,1,1,0, 0.030618, 0.015884, 0.018247, 0.008674, 35.60, 0.732, 76.43, 0.274, 0.00, 0.000, 0.00, 0.000
13772,146933, 35.92, 37.21, 0.765, 0.772, 0.025234, 0.003786,1,1,0, 0.024621, 0.015460, 0.021312, 0.012923, 35.92, 0.765, 70.58, 0.181, 0.00, 0.000, 0.00, 0.000
13773,146944, 44.28, 40.17, 0.524, 0.492, 0.023013, 0.002653,1,1,0, 0.030809, 0.020978, 0.012456, 0.008157, 44.28, 0.524, 32.08, 0.040, 0.00, 0.000, 0.00, 0.000
13774,146954, 37.85, 39.20, 0.686, 0.673, 0.021097, 0.001859,1,1,0, 0.016665, 0.008424, 0.017473, 0.009277, 37.85, 0.686, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
13775,146965, 35.60, 39.20, 0.174, 0.605, 0.021127, 0.007387,1,1,0, 0.026806, 0.014056, 0.023959, 0.012989, 35.60, 0.174, 103.44, 0.085, 0.00, 0.000, 0.00, 0.000
13776,146976, 76.43, 39.20, 0.438, 0.545, 0.019404, 0.005177,1,1,0, 0.017061, 0.009010, 0.014124, 0.008158, 76.43, 0.438, 31.57, 0.312, 36.14, 0.224, 0.00, 0.000
13777,146986, 79.47, 39.59, 0.610, 0.563, 0.017876, 0.003628,1,1,0, 0.015852, 0.009573, 0.012285, 0.007734, 79.47, 0.610, 40.13, 0.503, 0.00, 0.000, 0.00, 0.000
13778,146997, 36.47, 38.28, 0.718, 0.698, 0.016332, 0.002542,1,1,0, 0.013283, 0.008179, 0.012703, 0.006684, 36.47, 0.718, 83.91, 0.220, 45.45, 0.027, 0.00, 0.000
13779,147008, 34.68, 36.77, 0.854, 0.828, 0.015282, 0.001781,1,1,0, 0.021508, 0.009810, 0.016721, 0.008499, 34.68, 0.854, 55.55, 0.297, 98.36, 0.075, 0.00, 0.000
13780,147018, 88.23, 36.77, 0.418, 0.746, 0.014481, 0.001248,1,1,0, 0.020443, 0.012113, 0.014022, 0.009737, 88.23, 0.418, 38.96, 0.317, 48.58, 0.145, 0.00, 0.000
13781,147029, 84.50, 38.35, 0.554, 0.549, 0.013079, 0.000874,1,1,0, 0.009166, 0.004457, 0.008895, 0.004188, 84.50, 0.554, 40.54, 0.511, 0.00, 0.000, 0.00, 0.000
13782,147040, 37.03, 37.80, 0.611, 0.614, 0.012131, 0.001206,1,1,0, 0.013750, 0.006435, 0.012450, 0.005785, 37.03, 0.611, 80.00, 0.493, 34.48, 0.445, 0.00, 0.000
13783,147050, 35.29, 36.74, 0.847, 0.856, 0.011652, 0.005227,1,1,0, 0.013716, 0.007107, 0.013138, 0.006496, 35.29, 0.847, 73.61, 0.370, 0.00, 0.000, 0.00, 0.000
13784,147061, 84.50, 38.28, 0.616, 0.586, 0.011215, 0.003663,1,1,0, 0.013026, 0.008873, 0.013157, 0.007133, 84.50, 0.616, 40.40, 0.541, 0.00, 0.000, 0.00, 0.000
13785,147072, 32.08, 35.68, 0.932, 0.904, 0.010833, 0.004444,1,1,0, 0.010846, 0.007471, 0.011898, 0.005090, 32.08, 0.932, 93.75, 0.600, 47.61, 0.518, 0.00, 0.000
13786,147082, 96.00, 34.42, 0.567, 0.474, 0.009902, 0.003114,1,1,0, 0.013056, 0.006677, 0.008481, 0.004055, 96.00, 0.567, 49.38, 0.529, 32.69, 0.435, 0.00, 0.000
13787,147093, 33.61, 34.08, 0.953, 0.953, 0.009087, 0.002182,1,1,0, 0.006484, 0.003153, 0.005324, 0.003706, 33.61, 0.953, 49.79, 0.433, 103.44, 0.419, 0.00, 0.000
13788,147104, 33.70, 33.92, 0.930, 0.950, 0.009937, 0.007501,1,1,0, 0.018797, 0.009762, 0.011886, 0.005553, 33.70, 0.930, 49.38, 0.618, 100.84, 0.379, 0.00, 0.000
13789,147114, 50.20, 33.91, 0.725, 0.648, 0.009139, 0.005257,1,1,0, 0.011581, 0.006388, 0.009242, 0.004031, 50.20, 0.725, 33.89, 0.578, 103.44, 0.302, 0.00, 0.000
13790,147125, 33.14, 33.59, 0.936, 0.954, 0.008676, 0.003684,1,1,0, 0.014169, 0.007395, 0.009309, 0.005981, 33.14, 0.936, 100.84, 0.537, 49.38, 0.397, 0.00, 0.000
13791,147136, 98.36, 33.59, 0.686, 0.859, 0.008072, 0.002581,1,1,0, 0.017182, 0.013488, 0.007876, 0.004634, 98.36, 0.686, 48.78, 0.389, 32.25, 0.370, 0.00, 0.000
13792,147146, 100.84, 33.59, 0.562, 0.773, 0.011275, 0.011428,1,1,0, 0.011072, 0.006526, 0.014257, 0.007157, 100.84, 0.562, 49.79, 0.272, 32.87, 0.246, 0.00, 0.000
13793,147157, 33.14, 33.40, 0.928, 0.948, 0.010291, 0.008008,1,1,0, 0.007912, 0.005183, 0.005505, 0.003679, 33.14, 0.928, 102.56, 0.403, 50.20, 0.244, 0.00, 0.000
13794,147168, 49.18, 33.57, 0.871, 0.610, 0.009861, 0.005612,1,1,0, 0.010905, 0.005968, 0.011203, 0.005232, 49.18, 0.871, 33.80, 0.549, 101.69, 0.230, 0.00, 0.000
13795,147178, 33.33, 33.47, 0.873, 0.899, 0.009175, 0.003932,1,1,0, 0.016413, 0.008450, 0.009828, 0.004923, 33.33, 0.873, 49.18, 0.821, 100.00, 0.479, 0.00, 0.000
13796,147189, 32.87, 33.22, 0.832, 0.879, 0.008662, 0.002756,1,1,0, 0.016939, 0.007812, 0.009241, 0.005354, 32.87, 0.832, 100.00, 0.743, 49.79, 0.649, 0.00, 0.000
13797,147200, 99.17, 33.07, 0.845, 0.626, 0.007912, 0.001931,1,1,0, 0.009568, 0.003814, 0.006525, 0.003203, 99.17, 0.845, 49.58, 0.692, 32.87, 0.539, 0.00, 0.000
13798,147210, 48.97, 32.88, 0.886, 0.893, 0.007838, 0.001353,1,1,0, 0.011375, 0.007627, 0.008314, 0.006120, 48.97, 0.886, 32.60, 0.851, 97.56, 0.789, 0.00, 0.000
13799,147221, 49.38, 39.81, 0.916, 0.911, 0.007318, 0.002161,1,1,0, 0.014552, 0.010351, 0.007936, 0.004075, 49.38, 0.916, 100.00, 0.652, 33.24, 0.624, 0.00, 0.000
13800,147232, 33.14, 37.01, 0.712, 0.694, 0.008506, 0.004911,1,1,0, 0.010184, 0.003606, 0.010180, 0.005181, 33.14, 0.712, 100.84, 0.521, 49.79, 0.450, 0.00, 0.000
13801,147242, 33.14, 35.39, 0.804, 0.801, 0.008225, 0.003441,1,1,0, 0.010587, 0.004840, 0.009956, 0.004321, 33.14, 0.804, 100.00, 0.551, 49.18, 0.449, 0.00, 0.000
13802,147253, 33.14, 34.44, 0.916, 0.933, 0.007702, 0.002412,1,1,0, 0.007411, 0.004399, 0.007964, 0.004134, 33.14, 0.916, 100.00, 0.591, 49.38, 0.561, 0.00, 0.000
13803,147264, 99.17, 33.98, 0.833, 0.670, 0.007454, 0.001690,1,1,0, 0.011277, 0.006866, 0.007855, 0.005197, 99.17, 0.833, 50.20, 0.714, 33.33, 0.595, 0.00, 0.000
13804,147274, 49.58, 33.63, 0.716, 0.619, 0.011640, 0.013517,1,1,0, 0.018642, 0.009988, 0.014069, 0.007108, 49.58, 0.716, 100.84, 0.692, 33.14, 0.566, 0.00, 0.000
13805,147285, 49.58, 33.63, 0.287, 0.557, 0.011289, 0.009472,1,1,0, 0.014253, 0.009765, 0.013992, 0.004366, 49.58, 0.287, 101.69, 0.281, 33.51, 0.137, 0.00, 0.000
13806,147296, 32.87, 33.31, 0.627, 0.634, 0.014168, 0.007033,1,1,0, 0.037058, 0.020618, 0.016050, 0.011296, 32.87, 0.627, 105.26, 0.240, 0.00, 0.000, 0.00, 0.000
13807,147306, 32.17, 32.51, 0.830, 0.837, 0.298109, 0.793385,1,1,1, 0.557831, 0.229490, 0.451728, 0.182200, 32.17, 0.830, 46.51, 0.055, 96.00, 0.024, 0.00, 0.000
13808,147317, 72.28, 32.51, 0.494, 0.753, 0.449330, 0.798982,1,1,0, 0.615703, 0.266913, 0.663027, 0.253154, 72.28, 0.494, 41.37, 0.396, 35.29, 0.227, 0.00, 0.000
13809,147328, 72.72, 60.66, 0.730, 0.672, 0.475483, 0.559911,1,1,0, 0.638948, 0.319030, 0.662002, 0.255243, 72.72, 0.730, 37.38, 0.101, 34.98, 0.096, 0.00, 0.000
13810,147338, 73.61, 43.65, 0.858, 0.787, 0.669087, 0.760793,1,1,0, 0.859260, 0.444476, 0.896466, 0.398510, 73.61, 0.858, 36.36, 0.758, 0.00, 0.000, 0.00, 0.000
13811,147349, 36.92, 38.94, 0.879, 0.913, 0.619875, 0.533148,1,1,0, 0.669529, 0.326696, 0.598830, 0.328929, 36.92, 0.879, 73.61, 0.812, 30.07, 0.411, 0.00, 0.000
13812,147360, 37.15, 37.68, 0.974, 0.981, 0.615596, 0.373619,1,1,0, 0.646598, 0.342962, 0.687315, 0.309167, 37.15, 0.974, 73.61, 0.799, 0.00, 0.000, 0.00, 0.000
13813,147370, 37.26, 37.39, 0.942, 0.958, 0.555946, 0.261825,1,1,0, 0.526923, 0.209560, 0.544528, 0.186174, 37.26, 0.942, 74.07, 0.837, 0.00, 0.000, 0.00, 0.000
13814,147381, 74.53, 37.22, 0.932, 0.934, 0.544823, 0.187653,1,1,0, 0.682099, 0.272955, 0.656129, 0.263090, 74.53, 0.932, 37.15, 0.909, 137.93, 0.035, 47.61, 0.029
13815,147392, 74.07, 37.17, 0.993, 0.990, 0.555877, 0.262267,1,1,0, 0.659489, 0.326366, 0.667778, 0.309123, 74.07, 0.993, 37.15, 0.987, 0.00, 0.000, 0.00, 0.000
13816,147402, 74.07, 37.15, 0.995, 0.995, 0.560445, 0.275205,1,1,0, 0.630781, 0.325578, 0.653811, 0.301922, 74.07, 0.995, 37.15, 0.993, 30.30, 0.157, 0.00, 0.000
13817,147413, 74.07, 37.15, 0.999, 0.998, 0.573037, 0.334304,1,1,0, 0.645807, 0.324843, 0.656814, 0.301359, 74.07, 0.999, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
13818,147424, 37.15, 37.15, 0.999, 0.999, 0.518475, 0.234273,1,1,0, 0.540113, 0.207255, 0.407475, 0.167930, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13819,147434, 74.53, 37.15, 0.998, 0.998, 0.526912, 0.270223,1,1,0, 0.656910, 0.262445, 0.659279, 0.268941, 74.53, 0.998, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
13820,147445, 74.07, 37.15, 0.998, 0.998, 0.534482, 0.273325,1,1,0, 0.627449, 0.317602, 0.644504, 0.298338, 74.07, 0.998, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
13821,147456, 74.07, 37.15, 0.998, 0.999, 0.551514, 0.345425,1,1,0, 0.642330, 0.323746, 0.657786, 0.296912, 74.07, 0.998, 37.15, 0.998, 30.61, 0.093, 0.00, 0.000
13822,147466, 37.15, 37.15, 0.999, 0.999, 0.562944, 0.355152,1,1,0, 0.636190, 0.310211, 0.647012, 0.292635, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13823,147477, 37.15, 37.15, 0.999, 0.999, 0.510207, 0.248883,1,1,0, 0.529411, 0.216430, 0.403551, 0.173440, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13824,147488, 37.15, 37.15, 0.999, 0.999, 0.513988, 0.273259,1,1,0, 0.624387, 0.249438, 0.641705, 0.259186, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13825,147498, 74.07, 37.10, 0.999, 0.999, 0.525616, 0.301374,1,1,0, 0.614616, 0.314824, 0.637747, 0.294117, 74.07, 0.999, 37.03, 0.998, 0.00, 0.000, 0.00, 0.000
13826,147509, 74.07, 37.12, 0.998, 0.999, 0.543114, 0.362467,1,1,0, 0.624085, 0.319029, 0.648466, 0.291712, 74.07, 0.998, 37.15, 0.998, 30.84, 0.069, 0.00, 0.000
13827,147520, 37.15, 37.13, 0.999, 0.999, 0.547350, 0.346073,1,1,0, 0.597748, 0.285530, 0.626928, 0.271121, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13828,147530, 37.15, 37.14, 0.999, 0.999, 0.497105, 0.242521,1,1,0, 0.521363, 0.221617, 0.513923, 0.185749, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13829,147541, 37.15, 37.14, 0.999, 0.999, 0.507803, 0.291837,1,1,0, 0.611667, 0.263226, 0.633953, 0.265342, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13830,147552, 74.07, 37.14, 0.998, 0.998, 0.520704, 0.315804,1,1,0, 0.611559, 0.306655, 0.630670, 0.284693, 74.07, 0.998, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
13831,147562, 74.07, 37.14, 0.998, 0.999, 0.529671, 0.329524,1,1,0, 0.604226, 0.307071, 0.621734, 0.280862, 74.07, 0.998, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
13832,147573, 37.15, 37.15, 0.999, 0.999, 0.521013, 0.382523,1,1,0, 0.603684, 0.250289, 0.626773, 0.233957, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13833,147584, 74.07, 37.15, 0.999, 0.999, 0.492560, 0.268064,1,1,0, 0.604157, 0.235169, 0.626358, 0.216079, 74.07, 0.999, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
13834,147594, 37.15, 37.15, 0.999, 0.999, 0.502398, 0.281403,1,1,0, 0.600984, 0.281619, 0.619304, 0.272618, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13835,147605, 37.15, 37.15, 0.999, 0.999, 0.509373, 0.298137,1,1,0, 0.587502, 0.297370, 0.610993, 0.274336, 37.15, 0.999, 74.07, 0.999, 30.37, 0.023, 0.00, 0.000
13836,147616, 37.15, 37.15, 0.999, 0.999, 0.523222, 0.345503,1,1,0, 0.585233, 0.305968, 0.612460, 0.281239, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13837,147626, 74.07, 37.15, 0.999, 0.999, 0.478899, 0.242121,1,1,0, 0.474935, 0.209696, 0.518675, 0.186742, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13838,147637, 37.15, 37.15, 0.999, 0.999, 0.482144, 0.255042,1,1,0, 0.587764, 0.244615, 0.607100, 0.238814, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13839,147648, 37.15, 37.15, 0.999, 0.999, 0.491431, 0.267692,1,1,0, 0.575532, 0.291829, 0.598492, 0.276011, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13840,147658, 74.07, 37.15, 0.999, 0.999, 0.503997, 0.315162,1,1,0, 0.580315, 0.296628, 0.603020, 0.270988, 74.07, 0.999, 37.15, 0.999, 30.76, 0.084, 0.00, 0.000
13841,147669, 37.15, 37.15, 0.999, 0.999, 0.514714, 0.321184,1,1,0, 0.570399, 0.297199, 0.593687, 0.276046, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13842,147680, 37.15, 37.15, 0.999, 0.999, 0.467387, 0.225079,1,1,0, 0.476118, 0.196657, 0.348765, 0.162301, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13843,147690, 37.15, 37.15, 0.999, 0.999, 0.470092, 0.233455,1,1,0, 0.562564, 0.242707, 0.584062, 0.246365, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13844,147701, 74.07, 37.15, 0.999, 0.999, 0.485412, 0.281775,1,1,0, 0.565600, 0.296264, 0.590496, 0.276467, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13845,147712, 37.15, 37.15, 0.999, 0.999, 0.489809, 0.277834,1,1,0, 0.559134, 0.284693, 0.576125, 0.258508, 37.15, 0.999, 74.07, 0.998, 31.00, 0.132, 0.00, 0.000
13846,147722, 37.15, 37.15, 0.999, 0.999, 0.497413, 0.303936,1,1,0, 0.546846, 0.280367, 0.569257, 0.264795, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13847,147733, 37.15, 37.15, 0.999, 0.999, 0.452285, 0.212992,1,1,0, 0.463843, 0.202410, 0.338708, 0.161921, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13848,147744, 74.07, 37.15, 0.999, 0.999, 0.461454, 0.250236,1,1,0, 0.549003, 0.241832, 0.572568, 0.247306, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13849,147754, 37.15, 37.15, 0.999, 0.999, 0.469771, 0.252600,1,1,0, 0.541354, 0.281106, 0.561854, 0.260851, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13850,147765, 37.15, 37.15, 0.999, 0.999, 0.476694, 0.272709,1,1,0, 0.536319, 0.280456, 0.555900, 0.254698, 37.15, 0.999, 74.07, 0.998, 31.16, 0.066, 0.00, 0.000
13851,147776, 37.15, 37.15, 0.999, 0.999, 0.488992, 0.315927,1,1,0, 0.543979, 0.262089, 0.559502, 0.249101, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13852,147786, 74.07, 37.15, 0.999, 0.999, 0.446315, 0.221395,1,1,0, 0.475353, 0.211289, 0.447400, 0.177060, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13853,147797, 37.15, 37.15, 0.998, 0.999, 0.453497, 0.228992,1,1,0, 0.540684, 0.245381, 0.552859, 0.244829, 37.15, 0.998, 74.07, 0.998, 44.60, 0.000, 0.00, 0.000
13854,147808, 37.15, 37.15, 0.999, 0.999, 0.462963, 0.253462,1,1,0, 0.537829, 0.274358, 0.552361, 0.253058, 37.15, 0.999, 74.07, 0.998, 0.00, 0.000, 0.00, 0.000
13855,147818, 37.15, 37.15, 0.999, 0.999, 0.479828, 0.304735,1,1,0, 0.547044, 0.289689, 0.562225, 0.262618, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13856,147829, 74.07, 37.15, 0.999, 0.999, 0.474027, 0.296531,1,1,0, 0.534578, 0.231813, 0.549910, 0.219643, 74.07, 0.999, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
13857,147840, 37.15, 37.15, 0.999, 0.999, 0.443353, 0.207803,1,1,0, 0.534693, 0.224972, 0.543753, 0.201612, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13858,147850, 37.15, 37.15, 0.999, 0.999, 0.452386, 0.231600,1,1,0, 0.533506, 0.261609, 0.547745, 0.252656, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13859,147861, 74.07, 37.15, 0.999, 0.999, 0.464454, 0.268804,1,1,0, 0.541166, 0.275449, 0.552820, 0.250335, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13860,147872, 74.07, 37.15, 0.999, 0.999, 0.470822, 0.253995,1,1,0, 0.526683, 0.281144, 0.538342, 0.258306, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13861,147882, 74.07, 37.15, 0.999, 0.999, 0.434349, 0.177995,1,1,0, 0.437395, 0.198723, 0.483439, 0.180014, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13862,147893, 37.15, 37.15, 0.999, 0.999, 0.433498, 0.202526,1,1,0, 0.522131, 0.234101, 0.535651, 0.223674, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13863,147904, 37.15, 37.15, 0.999, 0.999, 0.446501, 0.237777,1,1,0, 0.526921, 0.274120, 0.539596, 0.258559, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13864,147914, 74.07, 37.15, 0.999, 0.999, 0.450185, 0.244386,1,1,0, 0.517727, 0.259400, 0.530937, 0.234583, 74.07, 0.999, 37.15, 0.999, 31.00, 0.101, 0.00, 0.000
13865,147925, 37.15, 37.15, 0.999, 0.999, 0.458326, 0.265738,1,1,0, 0.510169, 0.271554, 0.524414, 0.251966, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13866,147936, 37.15, 37.15, 0.999, 0.999, 0.417043, 0.186224,1,1,0, 0.394404, 0.183117, 0.282397, 0.153197, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13867,147946, 37.15, 37.15, 0.999, 0.999, 0.428299, 0.229823,1,1,0, 0.521491, 0.239403, 0.533673, 0.237824, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13868,147957, 74.07, 37.15, 0.999, 0.999, 0.436297, 0.222614,1,1,0, 0.513762, 0.267563, 0.521153, 0.249134, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13869,147968, 37.15, 37.15, 0.999, 0.999, 0.440309, 0.242646,1,1,0, 0.505035, 0.255498, 0.516235, 0.229300, 37.15, 0.999, 74.07, 0.999, 31.16, 0.146, 0.00, 0.000
13870,147978, 37.15, 37.15, 0.999, 0.999, 0.455043, 0.292777,1,1,0, 0.511351, 0.265575, 0.522900, 0.249683, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13871,147989, 74.07, 37.15, 0.999, 0.999, 0.413942, 0.205172,1,1,0, 0.356361, 0.184200, 0.267161, 0.150434, 74.07, 0.999, 37.15, 0.999, 0.00, 0.000, 0.00, 0.000
13872,148000, 37.15, 37.15, 0.999, 0.999, 0.420182, 0.209341,1,1,0, 0.507030, 0.233761, 0.515204, 0.233844, 37.15, 0.999, 74.07, 0.999, 44.44, 0.035, 0.00, 0.000
13873,148010, 37.15, 37.15, 0.999, 0.999, 0.426575, 0.219131,1,1,0, 0.497656, 0.258278, 0.507295, 0.238700, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13874,148021, 37.15, 37.15, 0.999, 0.999, 0.439811, 0.273446,1,1,0, 0.510682, 0.261369, 0.517696, 0.234392, 37.15, 0.999, 74.07, 0.999, 31.33, 0.118, 0.00, 0.000
13875,148032, 37.15, 37.15, 0.999, 0.999, 0.445735, 0.260930,1,1,0, 0.500132, 0.243141, 0.504294, 0.231654, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13876,148042, 37.15, 37.15, 0.999, 0.999, 0.406965, 0.182855,1,1,0, 0.429425, 0.194851, 0.390241, 0.163043, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13877,148053, 37.15, 37.15, 0.999, 0.999, 0.412442, 0.198395,1,1,0, 0.492924, 0.233813, 0.499546, 0.230648, 37.15, 0.999, 74.07, 0.999, 44.44, 0.007, 0.00, 0.000
13878,148064, 37.15, 37.15, 0.999, 0.999, 0.425600, 0.247107,1,1,0, 0.506326, 0.252490, 0.510676, 0.231262, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13879,148074, 74.07, 37.15, 0.999, 0.999, 0.430843, 0.236005,1,1,0, 0.496091, 0.255941, 0.497298, 0.231748, 74.07, 0.999, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
13880,148085, 37.15, 37.15, 0.999, 0.999, 0.427843, 0.260272,1,1,0, 0.490399, 0.213475, 0.493035, 0.202791, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13881,148096, 37.15, 37.15, 0.999, 0.999, 0.398288, 0.182393,1,1,0, 0.489131, 0.209634, 0.485087, 0.185449, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13882,148106, 37.15, 37.15, 0.999, 0.999, 0.411801, 0.225643,1,1,0, 0.498782, 0.247041, 0.502785, 0.236891, 37.15, 0.999, 74.07, 0.999, 0.00, 0.000, 0.00, 0.000
13883,148117, 74.07, 37.15, 0.999, 0.999, 0.416252, 0.227805,1,1,0, 0.492380, 0.236497, 0.494944, 0.214551, 74.07, 0.999, 37.15, 0.998, 0.00, 0.000, 0.00, 0.000
