13030,139018, 31.57, 0.00, 0.944, 0.000, 0.000019, 0.000007,0,0,0, 0.000030, 0.000021, 0.000022, 0.000014, 31.57, 0.944, 94.48, 0.825, 46.69, 0.807, 0.00, 0.000
13031,139029, 48.00, 0.00, 0.611, 0.000, 0.000019, 0.000005,0,0,0, 0.000030, 0.000024, 0.000021, 0.000013, 48.00, 0.611, 96.00, 0.570, 33.05, 0.326, 0.00, 0.000
13032,139040, 31.66, 0.00, 0.447, 0.000, 0.000020, 0.000019,0,0,0, 0.000030, 0.000025, 0.000025, 0.000011, 31.66, 0.447, 49.18, 0.432, 100.84, 0.248, 96.00, 0.240
13033,139050, 43.63, 0.00, 0.532, 0.000, 0.000021, 0.000020,0,0,0, 0.000030, 0.000010, 0.000025, 0.000010, 43.63, 0.532, 51.50, 0.050, 65.93, 0.048, 117.64, 0.036
13034,139061, 33.42, 0.00, 0.499, 0.000, 0.000021, 0.000014,0,0,0, 0.000030, 0.000018, 0.000023, 0.000013, 33.42, 0.499, 31.66, 0.311, 41.66, 0.235, 62.50, 0.176
13035,139072, 35.71, 0.00, 0.351, 0.000, 0.000020, 0.000009,0,0,0, 0.000030, 0.000024, 0.000020, 0.000014, 35.71, 0.351, 33.42, 0.341, 96.00, 0.245, 51.72, 0.103
13036,139082, 97.56, 0.00, 0.517, 0.000, 0.000019, 0.000006,0,0,0, 0.000030, 0.000022, 0.000021, 0.000013, 97.56, 0.517, 47.80, 0.436, 32.60, 0.360, 74.53, 0.029
13037,139093, 49.58, 0.00, 0.781, 0.000, 0.000020, 0.000012,0,0,0, 0.000030, 0.000026, 0.000023, 0.000012, 49.58, 0.781, 99.17, 0.638, 32.96, 0.500, 0.00, 0.000
13038,139104, 100.00, 0.00, 0.590, 0.000, 0.000019, 0.000008,0,0,0, 0.000030, 0.000018, 0.000020, 0.000014, 100.00, 0.590, 49.79, 0.590, 33.24, 0.499, 34.88, 0.317
13039,139114, 99.17, 0.00, 0.569, 0.000, 0.000018, 0.000006,0,0,0, 0.000030, 0.000022, 0.000019, 0.000013, 99.17, 0.569, 33.61, 0.471, 34.98, 0.438, 49.58, 0.369
13040,139125, 32.96, 0.00, 0.878, 0.000, 0.000020, 0.000014,0,0,0, 0.000030, 0.000025, 0.000024, 0.000012, 32.96, 0.878, 100.00, 0.543, 49.38, 0.398, 66.29, 0.337
